sim_RW_alpha,sim_RW_beta,rec_RW_alpha,rec_RW_beta,sim_RWS_alpha,sim_RWS_beta,sim_RWS_rho,rec_RWS_alpha,rec_RWS_beta,rec_RWS_rho,sim_WSLS_eps,rec_WSLS_eps
0.0727347102730604,7.784766907073,0.0626015663146973,9.84249114990234,0.449176752951861,5.95336294862438,-1.84817511740437,0.519187122583389,5.75118124485016,-1.19237884879112,0.0501216894261401,NaN
0.405462542952483,14.0400773133606,0.366639249026775,12.2058525681496,0.165228520138519,2.24056890360615,-6.67004244770126,0.8717041015625,0.1953125,-39.00390625,0.981664914088774,1
0.849491541520028,4.68263148689635,0.81758439540863,4.13377285003662,0.712548940417663,5.85002957908469,-0.508200270735042,0.848244447412526,10.9292616741732,5.59232956919004,0.340859060351137,0.278366088867188
0.451524718733017,8.17318992146891,0.493113160133362,6.72441720962524,0.549044716304523,5.78455307526174,0.485365859557465,0.514487862586975,5.07872581481934,0.2103590965271,0.0928805695784217,NaN
0.0151946397550494,1.43309953183102,0.707464218139648,0.40496826171875,0.751977463595215,18.8778014661431,0.928093743386849,1,56.397705078125,10.008544921875,0.721488850987028,0.77215576171875
0.144887137194683,10.872965572598,0.104927062988281,15.5166244506836,0.399782546829083,2.68123792636072,-2.23768972040325,0.337665662169456,2.97781363129616,-2.28478878736496,0.759714724466312,0.84716796875
0.238541557318577,6.63739937808186,0.239328622817993,7.68186986446381,0.819545051410546,14.5598990417244,3.37132189180442,0.9927978515625,48.37158203125,1.98486328125,0.811740553296771,0.797439575195312
0.866335216336673,3.65004548108335,0.78175163269043,3.85044097900391,0.572612457453618,11.4679408772685,-1.26368059331093,1,14.5616030693054,10.3797149658203,0.155419768727574,NaN
0.067311799988399,7.22295473991158,0.0668749809265137,6.37788772583008,0.512041502179291,1.12651120885649,-4.91951037212618,0.0180722134246025,1.18426858214661,-5.06869505043142,0.273881972208316,0.329117774963379
0.20778826591499,11.817090820282,0.201558969914913,13.0898757278919,0.134712682726962,8.97773688218538,-7.00443118287725,0.1170425391756,16.9530747295357,-12.6997218327597,0.40890097135271,0.329099178314209
0.455671295063268,9.36224543962222,0.474365234375,22.2259521484375,0.302694325468104,0.892255454180504,-1.06071154966775,0.156772822141647,1.01813916116953,-0.809501223266125,0.742946807772774,0.784799575805664
0.138227909985873,6.62985685751209,0.110725618898869,7.45443776249886,0.540316083573018,1.14050413834807,-5.3662864452794,0.153632862638915,5.72601892286912,-7.19571469991934,0.00709246120188078,0
0.0897077376909958,1.11757715994188,0.109601239906624,0.260252843145281,0.191136545296652,12.5465495631738,3.66512066570001,0.229878924757941,12.192437092308,4.34221350005828,0.358832373613448,0.341766357421875
0.291820049574278,13.0955463621252,0.262698285281658,17.8860014677048,0.196024015467603,3.10923900141962,1.30148904543723,0.25627863407135,2.81186878681183,1.46040141582489,0.97263907671641,0.835444450378418
0.849094022204081,9.42526743869969,0.9566650390625,44.43603515625,0.287980921703561,5.77723203305921,-9.94581794663251,0.786486680372036,10.8096231964009,-14.4138869481685,0.935699240999218,0.936622619628906
0.446899197135334,18.5967238925912,0.459620462730527,21.1394000053406,0.368011224978784,2.4870793684642,5.32651564346457,0.984850808978081,3.9944364875555,7.24794573150575,0.409948491974381,NaN
0.507612618930258,1.94619700965069,0.639273852109909,2.1302056312561,0.158076147139784,0.401370168304611,-0.106416368369453,0.206761330366135,0,-0.228862166404724,0.629923746402852,0.632805109024048
0.167043533022734,4.31766710376294,0.172668412327766,5.74547678232193,0.154188733215353,9.40697744349867,0.521474677208635,0.154360385611653,9.65635515749454,1.00435625761747,0.98106737886995,0.860763549804688
0.533004192397664,18.0192904979054,0.493228450417519,30.5022815987468,0.986778423532871,17.1706757091907,-6.76493702236668,0.998046875,62.4462890625,16.1181640625,0.331436680879157,0.379594802856445
0.589945364277939,5.15168949570408,0.64590710401535,4.76609766483307,0.217104718435338,4.28375775625032,8.7927121548103,0.44482421875,2.87841796875,41.1572265625,0.60537767429231,0.531692504882812
0.377252682896263,5.32687257592401,0.334611415863037,5.80619812011719,0.49844712516285,16.6175075020994,7.19395922969638,0.459928510710597,23.7324025575072,7.88424311205745,0.117836428229329,0.139312744140625
0.792195614753476,5.78742740972449,0.506515281624161,100,0.908529559700988,3.01901414924251,-0.509649325839574,0.815600315108895,3.76581821590662,-0.198812261223793,0.0643004250494972,0.075958251953125
0.195475105705024,15.0559640507009,0.184521406888962,14.2750114202499,0.659167105476963,6.17339518419259,2.5787067446934,0.806695182174735,14.809819849761,9.53590200893814,0.160972149635531,NaN
0.0815465199582268,4.92800879850067,0.0888463346054778,4.06608678866178,0.662238921043769,6.78670050069159,1.86202647609249,0.761379718780518,13.6291690543294,7.0910632237792,0.37246662392619,0.405041217803955
0.870008724720763,1.07936833895312,1,0.770072937011719,0.282146942897336,9.67337169869788,8.41370251756129,0.380254209041595,18.352797627449,16.0382801294327,0.988032591779924,0.936588287353516
0.60968617308534,13.3379435058467,0.532201113732299,34.1592500684783,0.720075347585583,16.9608767950098,0.145219984523315,1,55.13427734375,13.0126953125,0.424769071681155,0.531622290611267
0.30318554767695,10.6254186438923,0.312215596437454,8.52215826511383,0.735232494165389,10.2003235008919,0.0542081593980122,0.9930419921875,55.39306640625,16.5185546875,0.053277419073421,NaN
0.878248361859668,12.3822387980563,0.9532470703125,44.7021484375,0.301894020838498,5.32620688968896,-8.36938579998163,0.843181665521115,15.7649908494204,-19.3793229665607,0.104017218013076,NaN
0.0414317298820265,10.5355169839749,0.0347524285316467,13.3120381832123,0.712949643438214,19.7903051477612,-4.46500670615361,0.99169921875,54.8046875,12.25830078125,0.154283260306204,0.177190661430359
0.916357566608681,8.31410753805719,1,39.697265625,0.44789899085118,19.1164960018527,-3.78078034800275,0.427548924051735,39.2748541682522,-12.9645078937756,0.488593041604958,0.49366594851017
0.124597485001409,13.022365051826,0.126119025051594,13.5205890238285,0.0644778061969946,18.5766071170487,1.06922090593286,0.0615607025101781,24.9221502337605,-0.324923852458596,0.88081133504654,0.835464477539062
0.835541144169932,19.2873328298182,0.969482421875,44.87060546875,0.932664268255738,12.6043329936788,-8.90728217260698,1,7.53315365465824,-4.1316799831111,0.980230172825382,1
0.987849383909993,1.74315555026647,1,1.67160034179688,0.772102324051895,7.22233305778555,8.25414694579513,0.268660880625248,4.05975252389908,4.05847683548927,0.662997043268608,0.6962890625
0.903475405413482,19.0595131911748,0.969482421875,44.87060546875,0.065163268565812,12.8550087883645,-4.45186650164958,0.0632873773574829,14.5636296272278,-4.9101322889328,0.851145502295128,0.949411392211914
0.278603004763467,8.03511025293149,0.290282452479005,8.67555219680071,0.961840815170655,13.7715806606924,-7.51377166466196,0.383225450650627,74.5837178040802,-17.9649744674407,0.168708344109947,NaN
0.525199557702236,12.8463721359915,0.517765130847692,13.7716300040483,0.762880753711787,18.3025405804157,-4.96235090232294,1,42.98828125,-1.08154296875,0.414055880240119,0.481013774871826
0.126126579317465,13.6684806697299,0.140883564949036,13.8259971141815,0.265104171044322,0.331129194063451,8.59268420476554,0.6661376953125,0.50048828125,43.9111328125,0.337916059929484,NaN
0.517681175046764,13.5494690356145,0.494357751682401,25.5511798337102,0.563893875771462,0.548527845997102,4.62782264872709,0.0361227766843513,0.460763778537512,4.38884811010212,0.991046248268259,0.97467041015625
0.160448932561729,6.60759264655255,0.185885585844517,7.04965844750404,0.785989225371935,5.34299534561279,-6.60120342228879,0.793463592417538,17.4229532666504,-18.779862318188,0.349625831913584,0.35441780090332
0.943310667012641,1.54405689990343,0.729564100503922,1.43857300281525,0.16012856858024,6.68083586662374,2.37549115843372,0.25816547870636,5.68434000015259,3.14129590988159,0.55115425221235,0.544309616088867
0.431075028047332,1.37685989828675,0.567862510681152,1.16742134094238,0.102621922841643,13.1924956660422,5.63573702558212,0.0689865099266171,79.8948393762112,17.1935720741749,0.323233048209315,0.34175443649292
0.814224355246088,14.149673075559,1,39.697265625,0.0064119861097589,18.1905394400059,-2.919664360777,0.0735706565901637,2.87197954021394,-2.86664490588009,0.369378372638072,0.455698013305664
0.253039163100846,11.6675072653854,0.23562029004097,11.3691246509552,0.203919483837471,6.50153161229496,-8.60289645153955,0.795581512727949,14.9180203930882,-17.6904130339972,0.418786985139951,0.354459762573242
0.777830786951883,13.8098625024811,1,55.28564453125,0.202541733893534,3.85818142099289,-1.41929490498289,0.290805213153362,4.19449627399445,-1.76282748579979,0.4526092477823,0.519000768661499
0.92360898638205,10.0500196771234,0.969482421875,44.87060546875,0.255969834444233,5.10538054349981,-1.55019970660462,0.338253580033779,5.19830286502838,-1.67574614286423,0.384148779281017,0.367155075073242
0.0242041714612031,13.6447155059841,0.0328692855546251,11.000416984316,0.199904322822635,7.41212674505188,3.5739911641463,0.217848447035067,15.9364047879353,5.36733130225912,0.808204204390467,0.734157919883728
0.43267048534559,7.09801413892966,0.440742015838623,4.79637026786804,0.823521982786426,7.60623380250037,1.55177122375854,0.993918152526021,9.95132502168417,5.65886966884136,0.938830650560316,1
0.972384414674293,4.00501721001424,1,3.42122435569763,0.516011380538308,9.79445369935966,3.979015050902,0.486033691093326,12.9725369811058,4.43809624761343,0.398472571915176,0.379748344421387
0.279763675876213,18.750087847119,0.274386346340179,25.9856855869293,0.747145911248226,8.20217267577554,5.02835682415891,0.878952947608582,10.425984786657,8.76572253487439,0.66815458179815,0.772140502929688
0.192945312586354,16.5083549303256,0.185320556163788,23.0840271711349,0.458058404856581,1.17845278257669,5.1594189289566,1,5.15075735631399,9.49349307862576,0.812231197023127,0.7088623046875
0.451287271528947,8.36065064286518,0.427557766437531,10.7548850774765,0.570840662911252,16.4777330808777,-0.0346744238307632,0.432307225555178,50.4109667329362,-6.94564007507779,0.219915541221047,0.240512847900391
0.721263723347016,15.3167508778366,1,47.2119140625,0.216972951809347,0.922276943242673,5.52999798017071,0.83935546875,1.728515625,43.58642578125,0.406460317778987,0.405038356781006
0.904675055585624,14.7158924166363,0.969482421875,44.87060546875,0.947961985852316,4.99517133298662,-7.32432100745197,0.999242119452902,28.2778616376163,-30.7201898971107,0.241933694192351,0.253162384033203
0.69849115702388,19.0818203885501,1,39.697265625,0.924794501671006,9.40053728593496,0.630227480243766,1,42.98828125,-1.08154296875,0.492418436081332,0.493671417236328
0.168520866349707,13.8043052066374,0.159474350512028,20.1983168721199,0.332754134866131,13.6779936143912,3.9230941981157,0.276760697364807,18.5155349969864,4.95766341686249,0.282155406948326,0.27850341796875
0.559784149911533,17.8459847979893,0.525720382926741,40.6462915723613,0.734173976150094,17.0643293827549,-6.59835623160335,1,42.98828125,-1.08154296875,0.976217073868346,0.962039470672607
0.202932377794176,10.9237395144534,0.193701922893524,10.090184211731,0.593091320643621,11.6019156941611,-1.80739742337115,1,42.98828125,-1.08154296875,0.49261878962536,0.493671417236328
0.673056194025011,0.340016204797937,1,0.177669525146484,0.52316731422506,9.45564567838972,4.8622250778478,0.490774184465408,8.06042566895485,3.43991294503212,0.247943965646882,0.227813720703125
0.332416176195067,15.056132312954,0.354850888252258,15.3379154205322,0.105717467372397,5.37986965774534,-1.20216412172217,0.106555312871933,7.47655510902405,-1.52365803718567,0.698323064041536,0.721519470214844
0.676033122817009,3.59759824776696,0.663692951202393,3.44238340854645,0.180321253258494,12.3285530108019,-4.63764255538887,0.182774778455496,13.6360214930028,-5.22996292449534,0.980232250608064,0.911394596099854
0.338716651473685,11.8971070802718,0.342385023832321,10.8986842632294,0.226267786303529,7.12215422491894,-7.80264109859728,0.173259272674841,29.8558635123845,-25.3892810197794,0.371785986290667,0.468360900878906
0.968729012575083,18.0302317737883,0.969482421875,44.87060546875,0.264905258311099,12.5704610630219,2.13260186593472,0.199222445487976,15.6560584902763,0.984605550765991,0.567599070537388,0.658233642578125
0.138420959723599,14.9810570808047,0.11188618093729,22.570421397686,0.910669793954126,3.99800727631475,6.77545087212634,0.915645022410899,28.1636187620461,30.71383966133,0.623210179529975,0.544319152832031
0.551161363809447,7.76281487234513,0.566803812980652,9.19257640838623,0.883194319258256,10.8657264248504,1.99625454231511,1,66.75537109375,18.0810546875,0.747471381435353,0.759486973285675
0.40196577083838,4.76142480602663,0.445199847221375,4.91800308227539,0.5921862928942,11.0215259703152,-2.63472986148225,0.709660017470014,50.4212853171339,18.255014209717,0.902193108264034,0.848114967346191
0.0374860040460127,3.58088068843133,0.0170818045735359,3.32954794168472,0.906683806506726,5.61336108431858,-8.809993003103,0.7412109375,0,-37.099609375,0.899643216722984,0.974678158760071
0.891229908321983,16.6106678566346,1,39.697265625,0.0844360529570092,18.944451165708,-3.28509251845635,0.0855703353881836,22.8626251220703,-3.7779712677002,0.168428105332539,0.126627326011658
0.384099090080584,2.3698849914262,0.424730218946934,2.51262292265892,0.981872063027799,16.7353782779775,-5.45565074727825,1,66.22802734375,18.4765625,0.227452117476571,0.215153217315674
0.523623398116015,10.0172884484163,0.592624425888062,9.21153545379639,0.348246146767097,13.529490760406,6.15021689173104,0.428885111585259,26.2714890390635,15.6842494383454,0.394945149121799,0.379852294921875
0.682157597117883,6.48791132781461,0.837398648262024,4.80454862117767,0.471998498363021,8.12405323731538,3.91286495948737,0.38954097032547,7.21782241016626,2.39885848015547,0.25480002514015,0.215180397033691
0.744940611718474,7.53836530379703,0.619801044464111,13.1306326389313,0.640572679654699,7.05061980217127,2.79898532745439,0.791784493252635,10.5264454614371,6.85062470845878,0.0913541244276754,NaN
0.761341206208047,16.578430129879,1,39.697265625,0.0933996494178475,4.05194593062688,-3.07206392267423,0.0807693600654602,4.93555843830109,-3.62950146198273,0.819277122944448,0.8607177734375
0.335784095157544,18.1424206904599,0.300862353295088,27.5990568101406,0.734815088848858,9.15110108058782,7.03928482322718,0.788736822782084,6.65830145590007,5.96541569335386,0.334680917961437,0.392397046089172
0.000750660444722162,2.40330881025185,1.8775463104248e-06,0.0640696287155151,0.64381605987133,9.30464509569476,-8.69558311046798,0.697133214329369,12.5537395616993,-12.2733846213669,0.63147663894256,0.683528900146484
0.328865583217583,2.40200991470573,0.420710653066635,1.76540851593018,0.942191269276112,12.4761943624086,3.47103340590466,0.9927978515625,48.37646484375,1.9970703125,0.502721880885233,0.620246887207031
0.930398399199852,13.0876742533706,1,39.697265625,0.59178585668486,9.83145434719569,-2.34652932974998,0.427548924051735,39.2748541682522,-12.9645078937756,0.567048251342012,0.544296264648438
0.323327232572914,14.9128339551517,0.363053441047668,15.7178783416748,0.398957806022282,16.3983750391456,2.05865220016477,0.414072766900063,16.6124379634857,2.40177780389786,0.34825351325858,0.316414356231689
0.687980041050608,15.9970833157589,1,45.98388671875,0.949727851059837,7.02938560096082,1.51512720097428,1,66.7626953125,18.046875,0.305518713564312,0.379723072052002
0.293369373225207,10.0993426120964,0.286339998245239,11.5785002708435,0.962882178461905,15.9830612307796,9.2666518196135,0.9979248046875,62.4755859375,15.89111328125,0.036141060970403,NaN
0.34818704103995,3.5108122995814,0.278493881225586,2.93791770935059,0.11793938318139,14.3905986730624,-2.17660626054056,0.133780578151345,25.1877104490995,-4.29708823561668,0.641333410381844,0.746855735778809
0.824462839946033,13.7368353068062,0.969482421875,44.87060546875,0.91454088859691,4.60089802828113,-4.7109067499315,0.898290850222111,4.32652119547129,-4.64038569480181,0.650800769613886,0.557044982910156
0.462563473308877,16.1448575117897,0.483376149088144,29.636450894177,0.614887818213306,1.45732384342469,1.89690394356662,0.482444986701012,2.44362711906433,2.39876285195351,0.709241884059775,0.708839416503906
0.025946214496999,0.995558508749592,0.0443856823258102,1.79949929006398,0.768922261529562,1.4287506445292,0.965496348351886,0.781911715865135,1.21389836072922,0.618786364793777,0.128153415852059,0.164468765258789
0.191797694016869,5.94208860053108,0.207467399537563,5.51053360104561,0.959653367062402,14.1421849443162,-0.0416127031461535,1,42.98828125,-1.08154296875,0.919197398219033,0.974698543548584
0.829710116437268,17.4644147613976,1,38.994140625,0.486531517348398,19.5974447611721,6.47942923386475,0.70408331491808,49.0844212652013,26.2881131437757,0.392904743324587,0.519065856933594
0.943251650156722,2.90606409352222,0.936722636222839,2.85818338394165,0.399439570973182,3.47109442956222,-1.96800099323184,0.398299142718315,2.91331022977829,-1.29507407546043,0.727912980242001,0.670877456665039
0.353293304968358,9.11580385818653,0.343930847942829,8.48325341939926,0.430833629683691,10.5928777617116,-9.09821607641439,0.423440352082253,13.9547865651548,-11.615711376071,0.241561553279652,NaN
0.370829645449456,6.96321946139362,0.402995765209198,7.33745276927948,0.547581688380914,4.80714886091693,-6.81104449905833,0.964225196046755,15.2881687972695,-17.9572652396746,0.522695510508382,0.594947814941406
0.808073882306436,9.71667641163974,1,47.2119140625,0.687939068850224,6.76916473675421,6.17835890019005,0.414178662002087,7.71974392235279,4.88997407257557,0.0516688525439124,0.0506072044372559
0.70595139224805,9.14968230337058,0.608642317354679,10.9100969135761,0.287690154418858,11.2247015545933,-5.11106158749724,0.282178238034248,9.41494643688202,-4.2564857006073,0.704998282987474,0.759474992752075
0.00769715831735507,10.2797266370335,0.0233272779732943,3.6014099419117,0.894516337119238,4.47440671367316,-8.36549499730511,0.823927655968873,8.10873437527334,-11.1348923238984,0.609868457879707,0.531634330749512
0.245001652059545,1.34761657200174,0.183875560760498,1.71248435974121,0.199430685233791,14.8468257996653,4.15359375911788,0.239832389917865,15.039765885158,5.51921111313277,0.838884313142214,0.822782516479492
0.8887961091939,8.48650754963873,1,39.697265625,0.217517543029594,10.9020109449798,-4.9815574608411,0.214634437114,9.67413637787104,-4.71249897032976,0.0584248182964813,NaN
0.693592109177696,0.13228275768012,0.00305815413594246,3.14908798784018,0.594029673351541,12.7256951583293,-0.6784696244498,0.576159161735575,29.2854454331774,2.05535127283326,0.848153754877702,0.82269287109375
0.141072006472932,1.98633650582349,0.0553014086326584,2.11570905754343,0.466293931266804,4.16721738132351,9.26800850241041,0.705810546875,0.59326171875,44.1650390625,0.155332702471744,0.164474964141846
0.821324756723492,2.17502240881794,0.816600203514099,2.26704001426697,0.324693961155255,18.7586297633314,-9.03439415015476,0.332844909280539,100,-52.1747006103396,0.518154247160956,0.556913375854492
0.00963657089448144,19.0875043861576,0.0104514881968498,23.6573323607445,0.867985211086227,1.71182815234385,-6.83046128544552,1,3.45755696296692,-7.76258289813995,0.442718986557322,0.329122066497803
0.579140748111922,10.087330065731,0.578197479248047,9.05487060546875,0.480988687915399,15.2902675395329,3.621872268152,0.421687483787537,18.888897895813,3.94383192062378,0.433169847411897,0.417734146118164
0.935643975254337,9.54544781912095,0.969482421875,44.87060546875,0.742639954405892,12.7713202645253,-8.11198632259184,0.816578256781213,31.8971185816918,-27.6669033814687,0.585014593771366,0.518518924713135
0.760701787052007,13.4537699450429,0.969482421875,44.87060546875,0.0197884198053864,6.0949865611867,8.42950297549398,0.531005859375,0.47607421875,42.8076171875,0.146930091796373,0.126834869384766
0.034884107888886,13.736722115016,0.037555530667305,12.2425946593285,0.181880755763845,0.697819070884611,1.87641020121992,0.336974378209561,0.746319200843573,1.6894958820194,0.101242253149463,NaN
0.153745418242381,17.6328019788733,0.150104680098593,18.5585084650666,0.447767265071518,14.6052152669685,-2.21887966305416,0.450763138047478,39.2191585019827,-3.78441739831032,0.695937769785924,0.670909881591797
0.350488076863936,16.3035960112862,0.349874496459961,17.6906967163086,0.38818251996321,9.73011630686465,-8.9718182772401,0.452530807378935,27.3267218034016,-25.915793023305,0.420713771473276,0.442916870117188
0.93959925887029,15.3068396134634,0.94970703125,44.7216796875,0.867402017522381,2.37086845029934,-1.67748659838428,0.783574866130948,2.99331896007061,-1.67662486433983,0.750175849505036,0.821075439453125
0.198134237409372,0.523822074280194,0,0,0.168329996673759,16.4296596390402,-0.0589061330684721,0.189478293061256,15.5691574513912,0.610170960426331,0.101384499603609,NaN
0.292859577680374,2.71352160161266,0.254042511805892,2.40660361945629,0.860077039746252,6.09875039525782,8.97772281911031,0.120926066076208,4.51780111485277,5.72649052613997,0.567116760225147,0.620263911783695
0.855583309620233,9.86216981687217,1,39.697265625,0.206113921761006,0.454581450749438,7.31817248989719,0.444091796875,0.44921875,44.20166015625,0.605642120269732,0.594921588897705
0.862808990694553,5.22660742773573,0.618539810180664,13.0981636047363,0.690977183538834,4.54676381932246,6.49145070830193,0.702233910560608,3.4708571434021,4.43363904953003,0.29456115479978,NaN
0.846975990184528,1.08671778441269,0.690492630004883,0.853767395019531,0.186521163186009,5.70942700648961,7.86619921060475,0.531005859375,0.47607421875,42.8076171875,0.264771536157021,0.3170166015625
0.460314513170815,5.46873178186053,0.497547507286072,4.74033117294312,0.546972457716706,16.3558376799296,-3.21785710957927,1,55.7476806640625,9.1314697265625,0.672128842773956,0.924079895019531
0.51160308554558,15.1702862463962,0.568523049354553,9.93516683578491,0.695531160119557,14.9008424790175,2.26537452683749,1,55.31494140625,12.939453125,0.664253634066627,0.607551574707031
0.427632805663492,13.5159342352534,0.450706720352173,10.1259517669678,0.807672095087103,12.0483732254958,6.94126525029838,0.881297649670159,18.2966309430776,13.0376377428183,0.919841404216474,0.810129165649414
0.441086765211268,8.58182461121983,0.483247637748718,6.1712521314621,0.0988748658575841,11.8074071804995,5.45440517906375,0.113773101940751,13.663124255836,7.82117739319801,0.156597456640307,0.253150939941406
0.876730018371888,0.829054763772743,1,1.04859352111816,0.922138642942804,0.517679111194462,-8.71718226159217,0.6641845703125,0,-38.0322265625,0.332247157781385,0.367091655731201
0.419267948680791,14.5648867021784,0.376545310020447,10.6179112195969,0.882533220645566,13.7000771560813,4.56123614967596,1,66.22802734375,18.4765625,0.231427384531526,0.215153217315674
0.0702880627565399,7.94844841673951,0.074882984161377,10.2240753173828,0.995719363966737,10.5998452387877,-9.32294805251811,0.836489975452423,5.03048658370972,-3.43686401844025,0.517319420223271,0.493537902832031
0.0197830972746992,12.3102402717862,0.0153388977050781,23.7689399719238,0.497932076762294,11.3898877222629,-0.416708446955919,0.617003163269516,27.0788302484675,5.61356700922715,0.77996982489942,0.708845615386963
0.66432702227945,0.524166511807318,1,0.437164306640625,0.146303762791884,0.926825731596608,1.7388379782126,0.275438677985221,1.45792216062546,1.72296010889113,0.0376939635874664,NaN
0.297606708609126,4.85881854907217,0.339884273707867,5.88503867387772,0.0439182001780487,17.2253413613505,5.15313518453396,0.0246447928075213,31.8109852827911,4.26505344643374,0.144068157316336,0.190099239349365
0.54548393721769,11.7279921579947,0.567369572352618,12.3000496765599,0.709060379368501,4.18919666729015,-0.399370611165203,0.946560479700565,2.60982662439346,-0.012659877538681,0.71927665188848,0.594962120056152
0.583231807883822,13.742624600301,0.506556348875165,100,0.859509627332826,12.1861684267893,5.56159168758845,0.950763068452943,8.19287246151362,3.94111357629299,0.574182977777606,0.582249760627747
0.561272959149256,0.705833075093814,0.514063000679016,0.824840068817139,0.535527633531002,17.4791461957239,-6.10612230158377,0.9930419921875,55.39306640625,16.5185546875,0.685455083054584,0.708860397338867
0.668784231591103,14.6304746837429,0.9410400390625,44.60205078125,0.731328263484154,4.77706072817916,-5.12076526572334,0.495042331516743,3.59497010707855,-3.45826536417007,0.584622845414725,0.670883178710938
0.274009611858041,19.9814429542177,0.297480553388596,18.6961920559406,0.497888074056215,9.5285555453179,-0.174004804271883,0.520037114620209,10.3508186340332,0.345573425292969,0.262214275752369,NaN
0.26962218681304,19.4953605901729,0.282576501369476,27.0918518304825,0.175332201350543,4.14887781330985,5.34617247836061,0.937147023301804,4.60625239124056,7.36285266815685,0.460887835363941,0.442741394042969
0.0728879211215517,18.2063869356372,0.0873182564973831,19.7216963768005,0.808621019466201,2.50472212010684,3.20016537413466,0.683138430118561,1.83149755001068,2.50565528869629,0.962009626610071,0.911388397216797
0.158250714699398,15.8606180868206,0.192320942878723,13.0374002456665,0.688305633147326,2.16334767383793,0.799853568700009,0.899013347923756,2.03393870964646,1.18645450100303,0.953291489855445,0.987329483032227
0.154697542057069,9.66182352108797,0.182078689336777,8.35015863180161,0.611505891714977,7.77004329341953,9.01281896727332,0.321157246828079,8.39170396327972,6.06506526470184,0.156640141610648,NaN
0.592016848779401,7.69600726530608,0.640247136354446,6.75208985805511,0.0332479394017521,5.86924558302316,4.93531967043158,0.44482421875,2.87841796875,41.1572265625,0.0250214867858314,NaN
0.940238230565517,16.7846704219965,0.9952392578125,46.4599609375,0.821933400968836,12.0659777675572,-6.04686903135579,0.999874271452427,8.75465843826532,-4.2008763179183,0.289364990797184,0.202511191368103
0.934269410390066,8.76081008073016,0.969482421875,44.87060546875,0.578311978984256,9.97138813554032,-7.78953268368893,0.472263003699481,11.2746412772685,-8.11520725488663,0.500985218785084,0.392570495605469
0.618046548307701,16.6017423293178,0.969482421875,44.7607421875,0.815888902984841,2.45907888763503,6.91134777160314,0.2674560546875,0.21240234375,46.33056640625,0.663354812009629,0.759491443634033
0.230139235050059,10.5184192755804,0.234461009502411,10.5626904964447,0.695469128327125,11.0379914523487,-9.67603969553173,0.784278453223578,15.8106204662181,-14.5147372405881,0.0885502026053403,NaN
0.595486106086608,5.48885268945229,0.668777704238892,4.99479055404663,0.984186868016752,16.399377316849,-3.35238748642998,0.9930419921875,55.39306640625,16.5185546875,0.779147387735327,0.746826171875
0.213069283326748,16.7904524383602,0.227466021198779,22.8831423446536,0.302461592328133,7.5296149687416,-6.42488453386118,0.404545604018494,6.90562704810873,-7.3554088617675,0.431829283563484,0.443023681640625
0.239711319299114,19.4013197733595,0.222901416942477,64.0969173237681,0.983601501077709,13.7619521682855,-6.30392900051878,1,55.31494140625,12.939453125,0.0789480052024907,NaN
0.253534992668845,9.18362831236146,0.298242658376694,8.54315280914307,0.916264804384631,2.0142705822393,-4.71560423395821,0.743894504703349,2.90117125376128,-4.82590035477187,0.867456420761932,0.962041854858398
